,End_Order,End_Datum,Ret_Aantal
2153849,469715,05-12-2019,1.0
1111921,400595,20-09-2016,3.0
1477057,427224,23-01-2018,1.0
2677622,503516,02-03-2021,1.0
2546892,496351,13-11-2020,1.0
1162238,405216,30-11-2016,1.0
1352317,411875,28-08-2017,2.0
2174021,473830,16-12-2019,1.0
1561642,418535,27-04-2018,1.0
2142537,472810,09-12-2019,1.0
1661899,441071,19-09-2018,1.0
2640318,500976,25-01-2021,1.0
2640350,500976,25-01-2021,1.0
2542705,494320,06-11-2020,1.0
2580932,494320,30-11-2020,1.0
2580935,494320,30-11-2020,1.0
2608231,494320,18-12-2020,1.0
2615800,494320,18-12-2020,1.0
2615803,494320,18-12-2020,1.0
2674761,494320,22-02-2021,1.0
2674763,494320,22-02-2021,1.0
1963724,457460,21-06-2019,1.0
2183115,457460,31-12-2019,2.0
603416,360694,08-11-2013,2.0
2511785,494327,19-10-2020,1.0
2511787,494327,19-10-2020,1.0
2371196,486646,24-06-2020,1.0
917018,382200,09-09-2015,1.0
1320000,417019,13-07-2017,1.0
1320021,417019,13-07-2017,1.0
2587168,491262,02-12-2020,1.0
2564767,496897,23-11-2020,1.0
1147638,400132,07-11-2016,1.0
791708,371975,05-12-2014,3.0
797079,371975,19-12-2014,1.0
797108,371975,19-12-2014,2.0
797110,371975,19-12-2014,2.0
791788,371975,15-11-2014,2.0
3047632,517384,23-08-2021,1.0
3047643,517384,23-08-2021,1.0
1152429,403720,14-11-2016,2.0
2419422,488204,23-07-2020,1.0
2419437,488204,23-07-2020,1.0
2496389,493326,02-10-2020,1.0
2496393,493326,02-10-2020,1.0
2646594,502031,29-01-2021,2.0
2267546,481038,09-04-2020,1.0
1020148,394001,29-03-2016,3.0
2733345,507152,12-04-2021,1.0
911400,385813,07-09-2015,3.0
2210423,476438,04-02-2020,1.0
2494167,494357,01-10-2020,1.0
1394958,422169,20-10-2017,1.0
2594831,498970,11-12-2020,1.0
2652642,503071,05-02-2021,2.0
2652660,503071,05-02-2021,2.0
2102225,466207,01-11-2019,1.0
2357802,486691,16-06-2020,1.0
2357814,486691,16-06-2020,1.0
2260153,480549,24-03-2020,2.0
1143232,402215,28-10-2016,1.0
1153901,402215,15-11-2016,1.0
1153906,402215,15-11-2016,4.0
2261000,480551,25-03-2020,1.0
2261578,480556,25-03-2020,1.0
2295354,479538,15-04-2020,1.0
2295372,479538,15-04-2020,1.0
2295386,479538,15-04-2020,1.0
1946230,460597,07-06-2019,1.0
1139231,401729,25-10-2016,1.0
1554276,425797,31-12-2017,1.0
1554419,425797,31-12-2017,1.0
2305931,483141,19-06-2020,1.0
2552066,495943,06-11-2020,2.0
2552083,495943,06-11-2020,2.0
1338802,410441,31-07-2017,1.0
1438179,425294,22-12-2017,1.0
2177430,471892,31-12-2019,1.0
2177469,471892,31-12-2019,2.0
2177497,471892,31-12-2019,2.0
2177510,471892,31-12-2019,1.0
2177539,471892,31-12-2019,1.0
2177569,471892,31-12-2019,1.0
1744963,444247,13-11-2018,2.0
2138075,471896,21-11-2019,1.0
2138100,471896,21-11-2019,1.0
1331691,413017,21-07-2017,1.0
1438242,425304,24-11-2017,1.0
2721877,505691,07-04-2021,1.0
2523574,494945,29-10-2020,1.0
2474689,490338,21-09-2020,1.0
1759277,447849,07-12-2018,1.0
1799125,448878,10-01-2019,1.0
1805396,448878,17-01-2019,1.0
1843122,448878,04-03-2019,1.0
2448398,474993,07-09-2020,2.0
2870674,474993,22-07-2021,2.0
2478697,492408,21-09-2020,1.0
1352464,416120,28-08-2017,1.0
2564000,492410,17-11-2020,1.0
2548885,492410,09-11-2020,1.0
2552132,495485,10-11-2020,2.0
2552144,495485,10-11-2020,2.0
2590896,495998,04-12-2020,1.0
2590938,495998,04-12-2020,1.0
2599505,496511,11-12-2020,1.0
2696823,505223,16-03-2021,2.0
2696835,505223,16-03-2021,1.0
1481821,428424,18-01-2018,1.0
1740513,428424,26-09-2018,1.0
2552109,495496,10-11-2020,1.0
2552114,495496,10-11-2020,1.0
2474022,491925,15-09-2020,2.0
2474052,491925,15-09-2020,2.0
1123657,401303,05-10-2016,2.0
1623933,438682,11-07-2018,1.0
2457172,491418,02-09-2020,2.0
2457189,491418,02-09-2020,2.0
1159844,404894,24-11-2016,1.0
1146055,397733,04-11-2016,1.0
2136262,468391,22-11-2019,1.0
2136285,468391,22-11-2019,1.0
1099898,399783,24-08-2016,1.0
2258609,480683,15-04-2020,1.0
2780949,508332,19-05-2021,1.0
2155192,471468,04-12-2019,4.0
2155194,471468,04-12-2019,2.0
1679871,440246,18-10-2018,3.0
1679883,440246,18-10-2018,1.0
2632629,500665,19-01-2021,1.0
2616536,500671,08-01-2021,1.0
2616552,500671,08-01-2021,1.0
2430107,489407,07-08-2020,1.0
2430118,489407,07-08-2020,1.0
2430119,489407,07-08-2020,1.0
1791994,444354,21-12-2018,2.0
2616567,500677,08-01-2021,1.0
2616581,500677,08-01-2021,1.0
1012326,393157,11-03-2016,1.0
1012332,393157,11-03-2016,1.0
1047021,396231,26-05-2016,12.0
1047024,396231,26-05-2016,1.0
2452858,489928,02-09-2020,2.0
2452859,489928,02-09-2020,2.0
2646681,502218,28-01-2021,3.0
2296761,481738,21-04-2020,1.0
2296762,481738,21-04-2020,1.0
1183117,405454,22-12-2016,1.0
1183144,405454,22-12-2016,3.0
1548501,426448,15-12-2017,1.0
2721108,505317,01-04-2021,1.0
2721110,505317,01-04-2021,1.0
2273640,478183,27-03-2020,1.0
2809504,508394,07-06-2021,1.0
2118273,471544,12-11-2019,2.0
2149902,471544,06-12-2019,2.0
2664031,504319,03-03-2021,1.0
